@relation robot_execution_failures_lp4
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute class {'collision','normal','obstruction'}
@data
43,-2,-2,-5,-6,15,-2,'collision'
43,-4,-1,8,-3,15,-1,'collision'
43,-4,-2,7,-7,18,-4,'collision'
43,-8,-1,-24,-7,4,-5,'collision'
43,4,-8,-165,9,23,-5,'collision'
43,4,-9,-165,9,24,-5,'collision'
43,5,-9,-164,7,24,-6,'collision'
44,-39,3,11,5,-67,-2,'collision'
44,-34,31,17,-60,-62,-16,'collision'
44,-20,30,17,-51,-38,15,'collision'
44,-7,1,14,-16,-17,-8,'collision'
44,-4,5,21,-10,-13,-4,'collision'
44,1,6,18,-13,2,-4,'collision'
44,-1,10,16,-24,-4,-8,'collision'
44,8,-1,23,5,10,-2,'collision'
44,7,-1,18,5,7,-1,'collision'
44,2,-3,28,7,3,-2,'collision'
44,0,-5,15,9,-2,-1,'collision'
44,-1,-6,20,11,-2,-2,'collision'
44,1,-1,17,5,0,-2,'collision'
44,0,1,26,2,-2,-1,'collision'
44,-5,0,20,-3,-11,-3,'collision'
45,-15,22,123,-98,1,-15,'collision'
45,29,19,13,23,59,17,'collision'
45,20,-14,38,1,44,-6,'collision'
45,8,-12,23,16,7,-2,'collision'
45,-2,1,16,3,7,-2,'collision'
45,-2,2,22,0,8,-3,'collision'
45,-1,2,21,1,7,-2,'collision'
45,-4,3,19,1,5,-4,'collision'
45,-4,1,19,4,4,-3,'collision'
45,-6,3,4,-4,3,-4,'collision'
45,-3,3,15,2,3,-4,'collision'
45,-3,2,22,1,7,-3,'collision'
45,-4,2,18,-1,5,-3,'collision'
45,-5,3,3,-5,1,-4,'collision'
45,-6,5,3,-7,1,-3,'collision'
46,-46,66,-21,-115,-11,-1,'collision'
46,-71,3,8,-15,-78,-2,'collision'
46,-79,9,13,-3,-111,-2,'collision'
46,-44,29,-11,-36,-67,-3,'collision'
46,-15,28,-6,-32,-15,-3,'collision'
46,-15,7,9,0,-19,-2,'collision'
46,-7,-11,30,23,-8,-2,'collision'
46,-5,5,-1,-3,-4,-3,'collision'
46,-6,3,2,1,-5,-3,'collision'
46,-6,3,-1,2,-6,-2,'collision'
46,-4,3,19,2,-1,-2,'collision'
46,-5,3,2,-1,-5,-3,'collision'
46,-4,2,8,2,-3,-3,'collision'
46,-2,2,13,1,0,-2,'collision'
46,-1,1,19,7,4,-3,'collision'
47,-14,11,-10,-10,-19,-2,'collision'
47,-9,4,4,-1,-11,-3,'collision'
47,-12,-3,-6,12,-16,-3,'collision'
47,-7,-2,-2,9,-8,-3,'collision'
47,-3,-2,4,7,-2,-3,'collision'
47,1,0,1,5,5,-3,'collision'
47,1,-1,12,6,5,-3,'collision'
47,1,1,4,2,5,-4,'collision'
47,1,2,-10,1,2,-3,'collision'
47,-1,0,10,3,3,-3,'collision'
47,1,1,9,6,8,-4,'collision'
47,0,1,4,4,7,-3,'collision'
47,-1,0,10,3,3,-3,'collision'
47,1,1,9,6,8,-4,'collision'
47,0,1,4,4,7,-3,'collision'
48,20,-16,9,26,29,-1,'collision'
48,24,-3,30,8,38,-4,'collision'
48,27,-9,-2,19,40,-2,'collision'
48,27,-13,17,20,39,-2,'collision'
48,20,-13,3,22,29,-1,'collision'
48,16,-11,21,19,29,-3,'collision'
48,20,-7,12,17,33,-2,'collision'
48,-1,0,-8,4,2,-4,'collision'
48,-1,0,2,4,4,-4,'collision'
48,1,0,2,3,7,-3,'collision'
48,-1,2,-1,0,4,-4,'collision'
48,0,0,6,3,6,-4,'collision'
48,-3,3,-5,-1,-5,-5,'collision'
48,-3,1,-8,1,-2,-5,'collision'
48,-1,1,-3,4,0,-5,'collision'
49,30,-30,34,43,45,0,'collision'
49,42,-31,26,47,63,-1,'collision'
49,37,-21,14,29,53,-1,'collision'
49,26,-14,20,16,40,-1,'collision'
49,26,-14,16,19,41,-2,'collision'
49,26,-18,9,27,42,-1,'collision'
49,22,-13,9,18,35,-1,'collision'
49,-1,0,2,-1,5,-4,'collision'
49,-2,1,2,-2,1,-4,'collision'
49,-1,-1,-1,1,2,-3,'collision'
49,-2,0,10,-1,1,-2,'collision'
49,-2,0,1,-1,0,-3,'collision'
49,-1,0,2,-1,5,-4,'collision'
49,-2,1,2,-2,1,-4,'collision'
49,-1,-1,-1,1,2,-3,'collision'
50,-74,30,55,-149,-163,20,'collision'
50,-38,53,0,-83,-93,1,'collision'
50,-47,10,-26,31,-67,-1,'collision'
50,-57,21,16,-18,-70,-4,'collision'
50,-55,21,5,-36,-68,-2,'collision'
50,-42,24,-2,-36,-51,-4,'collision'
50,-39,23,2,-30,-47,-4,'collision'
50,3,-3,8,4,8,-3,'collision'
50,1,-1,16,4,9,-3,'collision'
50,1,-1,3,1,6,-3,'collision'
50,1,-1,7,2,6,-3,'collision'
50,1,-2,-6,4,7,-2,'collision'
50,-2,1,5,-3,1,-4,'collision'
50,-1,1,-4,-2,2,-4,'collision'
50,-1,0,8,1,3,-5,'collision'
51,-27,18,-3,-26,-39,-4,'collision'
51,-34,10,6,-8,-45,-3,'collision'
51,-32,4,2,-5,-43,-3,'collision'
51,-15,-4,4,6,-18,-3,'collision'
51,-12,-2,-3,2,-13,-2,'collision'
51,-12,-1,16,4,-12,-2,'collision'
51,-12,-2,9,7,-11,-3,'collision'
51,0,0,14,0,8,-4,'collision'
51,-1,0,3,1,4,-3,'collision'
51,-1,-1,19,0,5,-3,'collision'
51,1,-3,9,4,9,-4,'collision'
51,-2,0,-9,-2,-2,-3,'collision'
51,-1,0,3,1,4,-3,'collision'
51,-1,-1,19,0,5,-3,'collision'
51,1,-3,9,4,9,-4,'collision'
52,188,-1,-42,220,192,-15,'collision'
52,114,-17,95,30,153,2,'collision'
52,95,-74,16,91,142,4,'collision'
52,86,-67,31,101,119,-8,'collision'
52,10,-6,3,10,18,-3,'collision'
52,8,-4,11,8,18,-3,'collision'
52,8,-2,9,4,18,-3,'collision'
52,8,-2,12,7,15,-4,'collision'
52,6,-2,3,4,13,-3,'collision'
52,-4,1,3,-2,1,-4,'collision'
52,-4,2,-6,-1,2,-4,'collision'
52,-1,0,17,3,8,-5,'collision'
52,0,-1,9,-1,5,-4,'collision'
52,-2,2,9,-4,-1,-4,'collision'
52,-1,1,-8,-2,2,-4,'collision'
53,-116,41,-50,14,-206,-24,'collision'
53,-84,-7,9,24,-131,-17,'collision'
53,-54,9,-10,-18,-53,1,'collision'
53,-49,44,9,-65,-54,-1,'collision'
53,-55,31,-8,-41,-68,-3,'collision'
53,-3,0,18,1,6,-2,'collision'
53,-4,1,-6,-2,3,-2,'collision'
53,-4,0,12,-1,1,-2,'collision'
53,-4,-1,13,0,-1,-1,'collision'
53,-3,0,1,-2,2,-2,'collision'
53,0,-1,6,1,6,-3,'collision'
53,-3,0,3,-2,4,-3,'collision'
53,-1,-3,-4,0,7,-4,'collision'
53,-4,1,8,-8,0,-4,'collision'
53,-2,-1,4,1,5,-5,'collision'
54,1,-26,-517,95,40,-33,'obstruction'
54,-8,-30,-723,113,17,-15,'obstruction'
54,-3,-95,-1415,-68,207,-29,'obstruction'
54,10,-178,-2203,-143,384,-30,'obstruction'
54,-27,-244,-2589,-106,356,-7,'obstruction'
54,-103,-320,-2804,-32,241,29,'obstruction'
54,-168,-382,-2957,46,151,31,'obstruction'
54,-138,-331,-2693,-142,194,8,'obstruction'
54,-138,-330,-2690,-145,203,4,'obstruction'
54,-139,-328,-2680,-147,223,6,'obstruction'
54,-136,-326,-2680,-156,208,4,'obstruction'
54,-134,-325,-2672,-158,207,5,'obstruction'
54,-125,-313,-2619,-189,228,4,'obstruction'
54,-125,-311,-2616,-189,227,3,'obstruction'
54,-123,-314,-2616,-186,217,6,'obstruction'
55,-17,-30,-163,-115,33,3,'collision'
55,-21,-40,-431,-90,96,7,'collision'
55,-18,-93,-1175,-231,258,10,'collision'
55,35,-33,13,49,51,-3,'collision'
55,18,-13,24,17,22,-2,'collision'
55,7,-2,16,0,6,-2,'collision'
55,2,0,5,-4,-1,-2,'collision'
55,7,-2,16,0,6,-2,'collision'
55,-14,6,7,-12,-25,-2,'collision'
55,7,-2,16,0,6,-2,'collision'
55,2,0,5,-4,-1,-2,'collision'
55,-14,6,7,-12,-25,-2,'collision'
55,-14,6,7,-12,-25,-2,'collision'
55,2,0,5,-4,-1,-2,'collision'
55,-14,6,7,-12,-25,-2,'collision'
56,-13,-13,-29,29,27,-13,'obstruction'
56,-11,-12,-30,26,37,-8,'obstruction'
56,-11,-13,-28,29,34,-14,'obstruction'
56,-11,-26,-122,68,147,-13,'obstruction'
56,-6,-27,-120,74,178,-36,'obstruction'
56,8,-25,-87,66,180,-25,'obstruction'
56,19,-15,-69,36,144,-12,'obstruction'
56,23,-20,-62,45,166,-15,'obstruction'
56,23,-18,-67,45,183,-16,'obstruction'
56,19,-14,-53,30,144,-11,'obstruction'
56,-492,-364,-3018,185,72,-199,'obstruction'
56,-473,-364,-3028,77,211,-167,'obstruction'
56,-472,-352,-3161,-22,355,-145,'obstruction'
56,-377,-198,-2021,-45,167,-25,'obstruction'
56,-272,-227,-302,173,-413,-49,'obstruction'
57,-3,-5,-14,24,35,-4,'obstruction'
57,-7,-2,-26,22,41,-3,'obstruction'
57,-7,-1,-46,22,44,-2,'obstruction'
57,-9,1,-48,19,52,0,'obstruction'
57,-6,2,-31,17,56,3,'obstruction'
57,-4,1,-36,20,61,3,'obstruction'
57,-6,0,-63,30,65,1,'obstruction'
57,-50,-31,-371,-12,-50,-44,'obstruction'
57,-27,-28,-359,-2,5,-45,'obstruction'
57,-31,-31,-526,27,81,-89,'obstruction'
57,-69,-52,-1008,27,182,-192,'obstruction'
57,-100,-35,-1421,-23,272,-220,'obstruction'
57,-162,-6,-1831,-115,285,-197,'obstruction'
57,-240,-4,-2233,-153,274,-248,'obstruction'
57,-80,13,-564,-48,63,-21,'obstruction'
58,10,-13,-57,70,11,17,'obstruction'
58,15,11,-87,43,28,11,'obstruction'
58,23,29,-108,19,41,11,'obstruction'
58,12,18,-125,37,16,9,'obstruction'
58,-238,229,-735,-824,-725,-9,'obstruction'
58,36,-8,-1384,-101,-161,-59,'obstruction'
58,17,-8,-1344,-137,-190,-88,'obstruction'
58,4,7,-1230,-166,-199,-91,'obstruction'
58,-1,10,-1221,-169,-216,-83,'obstruction'
58,36,-8,-1384,-101,-161,-59,'obstruction'
58,4,7,-1230,-166,-199,-91,'obstruction'
58,-1,10,-1221,-169,-216,-83,'obstruction'
58,36,-8,-1384,-101,-161,-59,'obstruction'
58,17,-8,-1344,-137,-190,-88,'obstruction'
58,4,7,-1230,-166,-199,-91,'obstruction'
59,2,-47,-604,119,26,-18,'obstruction'
59,20,-65,-860,143,-16,-25,'obstruction'
59,86,-105,-1622,134,-11,-20,'obstruction'
59,166,-155,-2542,143,-32,-35,'obstruction'
59,207,-186,-2966,153,-44,-26,'obstruction'
59,213,-188,-2958,148,-50,-24,'obstruction'
59,213,-189,-2929,133,-35,-22,'obstruction'
59,210,-183,-2795,115,-29,-11,'obstruction'
59,210,-184,-2792,113,-29,-12,'obstruction'
59,210,-184,-2788,113,-29,-11,'obstruction'
59,210,-183,-2785,112,-29,-11,'obstruction'
59,210,-183,-2781,112,-29,-11,'obstruction'
59,210,-184,-2788,113,-29,-11,'obstruction'
59,210,-183,-2785,112,-29,-11,'obstruction'
59,210,-183,-2781,112,-29,-11,'obstruction'
60,16,-39,-170,-20,-116,17,'collision'
60,17,-32,-165,-32,-101,15,'collision'
60,23,-29,-156,-45,-91,11,'collision'
60,24,-34,-169,-38,-93,10,'collision'
60,24,-36,-164,-36,-96,12,'collision'
60,29,-37,-177,-39,-86,10,'collision'
60,28,-42,-224,-41,-74,8,'collision'
60,87,-117,-2112,154,81,-150,'collision'
60,-28,12,151,-49,18,27,'collision'
60,18,2,6,26,45,-6,'collision'
60,36,16,-61,-33,52,-5,'collision'
60,-35,24,-54,-22,-12,5,'collision'
60,-6,15,-130,95,12,-7,'collision'
60,-4,12,-135,115,31,-10,'collision'
60,-10,18,-163,108,22,-11,'collision'
61,29,-19,-178,-71,-70,-8,'collision'
61,37,-33,-216,-64,-74,-1,'collision'
61,36,-39,-208,-32,-72,7,'collision'
61,31,-38,-196,-28,-71,7,'collision'
61,33,-37,-216,-33,-46,1,'collision'
61,36,-36,-195,-36,-37,2,'collision'
61,35,-37,-201,-36,-45,2,'collision'
61,-29,6,-155,72,116,-15,'collision'
61,-29,5,-142,77,115,-20,'collision'
61,-23,-4,-125,89,106,-21,'collision'
61,-1,-25,-629,156,247,-21,'collision'
61,4,-45,-1387,229,402,-43,'collision'
61,2,9,-81,71,39,-7,'collision'
61,2,7,-85,75,34,-1,'collision'
61,1,11,-106,87,42,-4,'collision'
62,59,-59,-332,27,-50,20,'collision'
62,45,-71,-316,62,-79,25,'collision'
62,38,-64,-284,63,-78,32,'collision'
62,10,-75,-244,108,-136,48,'collision'
62,44,-38,-293,-17,-75,7,'collision'
62,86,-45,-469,-52,-92,0,'collision'
62,87,-86,-655,-9,-193,21,'collision'
62,216,-44,0,48,299,1,'collision'
62,99,-39,56,45,135,-1,'collision'
62,84,-48,22,68,116,-1,'collision'
62,85,-29,5,36,122,-7,'collision'
62,31,3,13,-10,50,-7,'collision'
62,10,3,6,-4,27,-3,'collision'
62,8,-12,0,15,21,-2,'collision'
62,-9,4,-12,-9,-2,-3,'collision'
63,322,-338,-3195,280,-64,-34,'obstruction'
63,328,-360,-3224,291,-74,-30,'obstruction'
63,331,-367,-3281,286,-78,-27,'obstruction'
63,337,-364,-3292,290,-78,-34,'obstruction'
63,351,-368,-3348,282,-62,-31,'obstruction'
63,192,254,418,194,381,61,'obstruction'
63,-11,-18,9,74,-4,2,'obstruction'
63,10,3,6,-4,27,-3,'obstruction'
63,8,-12,0,15,21,-2,'obstruction'
63,-9,4,-12,-9,-2,-3,'obstruction'
63,-11,-18,9,74,-4,2,'obstruction'
63,10,3,6,-4,27,-3,'obstruction'
63,8,-12,0,15,21,-2,'obstruction'
63,-9,4,-12,-9,-2,-3,'obstruction'
63,-11,-18,9,74,-4,2,'obstruction'
64,16,-2,-39,-18,-15,-15,'obstruction'
64,38,-18,-209,-45,-56,-10,'obstruction'
64,49,-19,-233,-23,-21,-9,'obstruction'
64,54,-22,-261,-16,-25,-6,'obstruction'
64,51,-19,-250,-22,-21,-7,'obstruction'
64,45,-25,-256,-8,-55,0,'obstruction'
64,43,-46,-302,35,-76,6,'obstruction'
64,227,-141,-1619,-130,-492,18,'obstruction'
64,205,-147,-1627,-68,-487,19,'obstruction'
64,204,-154,-1738,-76,-498,35,'obstruction'
64,241,-175,-2043,-110,-576,47,'obstruction'
64,217,-155,-2088,-100,-568,51,'obstruction'
64,182,-141,-2080,-42,-508,51,'obstruction'
64,211,-165,-2305,-43,-567,30,'obstruction'
64,58,17,8,-26,79,-6,'obstruction'
65,-25,-13,-199,18,-34,-10,'obstruction'
65,-28,-20,-210,37,-59,-1,'obstruction'
65,-45,-24,-559,122,-98,-25,'obstruction'
65,-43,-52,-1337,237,-95,-88,'obstruction'
65,-49,-98,-2176,282,-126,-128,'obstruction'
65,-56,-154,-3051,307,-182,-162,'obstruction'
65,-119,-173,-3557,273,-358,-91,'obstruction'
65,-14,6,2,-14,-25,2,'obstruction'
65,-16,7,5,-14,-28,2,'obstruction'
65,-21,7,14,-17,-35,2,'obstruction'
65,-13,2,9,-7,-23,2,'obstruction'
65,-7,-2,9,-2,-14,2,'obstruction'
65,-21,7,14,-17,-35,2,'obstruction'
65,-13,2,9,-7,-23,2,'obstruction'
65,-7,-2,9,-2,-14,2,'obstruction'
66,353,-169,-3617,324,-265,47,'obstruction'
66,337,-170,-3261,300,-243,54,'obstruction'
66,218,-22,-17,38,476,3,'obstruction'
66,111,-43,-5,53,201,8,'obstruction'
66,60,-26,90,34,75,2,'obstruction'
66,111,-43,-5,53,201,8,'obstruction'
66,60,-26,90,34,75,2,'obstruction'
66,-9,1,3,-5,-18,2,'obstruction'
66,-9,1,3,-5,-18,2,'obstruction'
66,-5,1,6,-3,-13,2,'obstruction'
66,-4,2,9,-4,-8,3,'obstruction'
66,2,1,8,-4,1,2,'obstruction'
66,2,-1,11,-1,0,2,'obstruction'
66,5,-2,14,-1,3,2,'obstruction'
66,9,-4,8,4,11,2,'obstruction'
67,3,-9,-32,-12,-24,4,'obstruction'
67,8,-18,-150,-4,13,-2,'obstruction'
67,1,-25,-169,-7,-21,5,'obstruction'
67,1,16,-4,-28,-3,3,'obstruction'
67,-9,7,-1,-13,-17,2,'obstruction'
67,-15,2,4,-5,-25,1,'obstruction'
67,-11,-6,2,6,-21,2,'obstruction'
67,-19,-1,12,-1,-32,1,'obstruction'
67,-18,5,12,-11,-30,2,'obstruction'
67,-7,6,3,-12,-13,2,'obstruction'
67,1,-4,-5,4,3,2,'obstruction'
67,1,-3,-4,2,3,2,'obstruction'
67,1,-3,-6,2,5,2,'obstruction'
67,1,-3,-6,4,2,1,'obstruction'
67,1,-4,-6,5,2,1,'obstruction'
68,52,-4,-222,52,-39,9,'collision'
68,48,-5,-203,52,-37,16,'collision'
68,19,13,-109,-11,-30,-11,'collision'
68,24,3,-87,-5,-11,-1,'collision'
68,23,7,-75,-6,-13,-1,'collision'
68,19,7,-85,-9,-16,-1,'collision'
68,41,10,-273,-19,33,-9,'collision'
68,-5,-4,-4,-2,-5,1,'collision'
68,-6,-4,-2,0,-9,1,'collision'
68,-39,-13,-193,-25,-26,11,'collision'
68,-33,-6,-193,-50,-12,13,'collision'
68,-29,-3,-195,-56,-7,10,'collision'
68,-14,-4,-74,19,-41,2,'collision'
68,3,-12,-207,7,37,5,'collision'
68,4,-20,-406,63,68,1,'collision'
69,112,115,-1744,476,-13,149,'obstruction'
69,105,197,-2387,605,-171,135,'obstruction'
69,97,276,-2781,620,-238,144,'obstruction'
69,119,354,-3089,567,-232,161,'obstruction'
69,142,438,-3235,536,-250,201,'obstruction'
69,-47,-59,-844,747,85,244,'obstruction'
69,-119,-37,126,129,-170,-6,'obstruction'
69,3,-12,-207,7,37,5,'obstruction'
69,-119,-37,126,129,-170,-6,'obstruction'
69,3,-12,-207,7,37,5,'obstruction'
69,23,7,-75,-6,-13,-1,'obstruction'
69,23,7,-75,-6,-13,-1,'obstruction'
69,-119,-37,126,129,-170,-6,'obstruction'
69,23,7,-75,-6,-13,-1,'obstruction'
69,23,7,-75,-6,-13,-1,'obstruction'
70,2,2,26,2,1,-1,'collision'
70,-1,3,1,-7,9,2,'collision'
70,-1,2,-3,1,9,0,'collision'
70,1,4,-5,-2,10,1,'collision'
70,1,4,-3,-2,10,-3,'collision'
70,-6,16,-29,-16,20,12,'collision'
70,-7,12,-17,-13,21,8,'collision'
70,-20,16,-51,-2,24,5,'collision'
70,-13,16,-45,-1,42,12,'collision'
70,-9,17,-53,-4,49,12,'collision'
70,-9,19,-54,-11,51,12,'collision'
70,-8,22,-52,-16,55,26,'collision'
70,0,0,-9,-14,-11,-4,'collision'
70,0,-1,-3,-9,-11,-1,'collision'
70,1,4,3,-18,-15,-2,'collision'
71,1,3,-3,-16,-12,0,'obstruction'
71,3,1,8,-4,-8,-2,'obstruction'
71,-20,70,-843,-156,289,49,'obstruction'
71,-64,84,-1627,-127,464,51,'obstruction'
71,-168,107,-2135,-172,406,32,'obstruction'
71,-262,98,-2542,-131,305,-13,'obstruction'
71,-389,91,-2757,-107,114,-55,'obstruction'
71,-262,98,-2542,-131,305,-13,'obstruction'
71,-389,91,-2757,-107,114,-55,'obstruction'
71,7,-10,-179,-11,18,4,'obstruction'
71,7,-8,-176,-13,18,1,'obstruction'
71,7,-10,-179,-11,18,4,'obstruction'
71,7,-8,-176,-13,18,1,'obstruction'
71,8,-8,-180,-14,21,1,'obstruction'
71,8,-10,-179,-13,21,3,'obstruction'
72,7,-10,-179,-11,18,4,'collision'
72,7,-8,-176,-13,18,1,'collision'
72,8,-8,-180,-14,21,1,'collision'
72,8,-10,-179,-13,21,3,'collision'
72,7,-9,-169,-12,19,4,'collision'
72,6,-9,-165,-13,18,4,'collision'
72,7,-10,-170,-13,18,6,'collision'
72,-2,-6,-133,-40,-8,-18,'collision'
72,-5,-6,-134,-54,-10,-23,'collision'
72,-9,0,-201,-70,-6,-25,'collision'
72,6,-9,-165,-13,18,4,'collision'
72,7,-10,-170,-13,18,6,'collision'
72,-2,-6,-133,-40,-8,-18,'collision'
72,-5,-6,-134,-54,-10,-23,'collision'
72,-9,0,-201,-70,-6,-25,'collision'
73,-7,-2,4,6,-8,1,'obstruction'
73,-8,-1,-7,8,-12,-1,'obstruction'
73,-9,-3,-17,6,-14,-1,'obstruction'
73,-10,-2,-5,5,-14,-1,'obstruction'
73,-9,-2,-16,9,-19,-1,'obstruction'
73,-8,-3,-9,7,-7,0,'obstruction'
73,-2,-6,-133,-40,-8,-18,'obstruction'
73,-5,-6,-134,-54,-10,-23,'obstruction'
73,-9,0,-201,-70,-6,-25,'obstruction'
73,-16,-5,-270,-97,-3,-26,'obstruction'
73,-33,-13,-526,-114,39,-47,'obstruction'
73,-883,-260,-3451,-175,-434,21,'obstruction'
73,-851,-235,-2973,-102,-506,8,'obstruction'
73,-130,4,-405,32,260,-38,'obstruction'
73,37,22,-91,-74,82,-8,'obstruction'
74,0,0,19,2,-5,2,'obstruction'
74,1,-2,14,5,-1,2,'obstruction'
74,1,1,3,1,-1,2,'obstruction'
74,-6,-1,-15,0,-7,0,'obstruction'
74,-7,-2,4,6,-8,1,'obstruction'
74,-8,-1,-7,8,-12,-1,'obstruction'
74,-9,-3,-17,6,-14,-1,'obstruction'
74,-10,-2,-5,5,-14,-1,'obstruction'
74,-9,-2,-16,9,-19,-1,'obstruction'
74,-8,-3,-9,7,-7,0,'obstruction'
74,-2,-6,-133,-40,-8,-18,'obstruction'
74,-5,-6,-134,-54,-10,-23,'obstruction'
74,-9,0,-201,-70,-6,-25,'obstruction'
74,-16,-5,-270,-97,-3,-26,'obstruction'
74,-33,-13,-526,-114,39,-47,'obstruction'
75,-2,0,15,0,-2,2,'collision'
75,0,-1,-4,1,-1,2,'collision'
75,-1,-1,2,1,1,2,'collision'
75,-1,1,-5,-3,-4,2,'collision'
75,1,-2,-4,3,-2,2,'collision'
75,-1,-1,-3,1,-1,2,'collision'
75,1,0,-2,-1,2,1,'collision'
75,0,1,-4,-4,-1,1,'collision'
75,1,0,0,-1,0,1,'collision'
75,18,2,-112,14,-20,4,'collision'
75,25,10,-93,-6,-7,0,'collision'
75,36,2,-122,10,12,5,'collision'
75,33,0,-108,21,7,8,'collision'
75,3,-2,-13,2,11,4,'collision'
75,4,-3,-17,1,9,3,'collision'
76,25,10,-93,-6,-7,0,'obstruction'
76,36,2,-122,10,12,5,'obstruction'
76,33,0,-108,21,7,8,'obstruction'
76,3,-2,-13,2,11,4,'obstruction'
76,4,-3,-17,1,9,3,'obstruction'
76,-1,-2,-14,-3,-3,2,'obstruction'
76,4,-5,-46,5,6,9,'obstruction'
76,6,-12,-112,15,-3,15,'obstruction'
76,6,-10,-35,9,3,5,'obstruction'
76,8,-6,-7,-18,1,-11,'obstruction'
76,448,-73,-3234,313,-169,52,'obstruction'
76,460,-65,-3277,307,-169,23,'obstruction'
76,462,-59,-3275,285,-183,17,'obstruction'
76,460,-41,-3226,250,-205,23,'obstruction'
76,-198,68,-491,-381,-459,38,'obstruction'
77,-3,3,10,-2,-5,2,'collision'
77,-1,-1,-2,4,0,3,'collision'
77,-2,1,0,0,-5,2,'collision'
77,1,-1,2,5,1,2,'collision'
77,-2,1,0,1,-4,2,'collision'
77,-1,0,7,2,-5,2,'collision'
77,-2,1,8,1,-1,2,'collision'
77,-1,1,3,1,-2,2,'collision'
77,1,-1,-6,3,4,1,'collision'
77,-3,2,-3,-5,-9,3,'collision'
77,3,-1,-5,5,2,3,'collision'
77,3,0,-10,5,4,3,'collision'
77,5,0,-19,2,6,3,'collision'
77,3,1,-12,0,6,2,'collision'
77,4,-6,-17,17,2,6,'collision'
78,-8,5,-8,-11,-13,2,'obstruction'
78,-6,2,-6,-6,-9,2,'obstruction'
78,-6,2,1,-6,-9,1,'obstruction'
78,-2,-2,-21,-7,-1,2,'obstruction'
78,-1,-2,2,-4,1,1,'obstruction'
78,-2,0,-6,-8,-1,2,'obstruction'
78,-1,-2,-7,-2,2,2,'obstruction'
78,0,-1,-2,-3,5,1,'obstruction'
78,-1,-2,2,-6,2,1,'obstruction'
78,1,-1,-24,-5,4,2,'obstruction'
78,206,-344,-2325,-287,-499,51,'obstruction'
78,205,-345,-2323,-287,-501,52,'obstruction'
78,205,-344,-2319,-284,-498,52,'obstruction'
78,205,-343,-2316,-285,-499,51,'obstruction'
78,205,-343,-2315,-284,-499,51,'obstruction'
79,-2,0,-7,0,-6,2,'collision'
79,-1,0,-3,0,-3,3,'collision'
79,-1,2,15,1,-6,2,'collision'
79,-1,1,11,0,-3,2,'collision'
79,-1,-1,-7,5,7,1,'collision'
79,-1,-1,-12,-2,6,2,'collision'
79,-1,0,-6,-5,6,2,'collision'
79,-2,1,-3,-5,0,3,'collision'
79,-2,0,0,-1,1,1,'collision'
79,0,1,1,-4,4,2,'collision'
79,0,-1,-2,-3,5,2,'collision'
79,-2,-11,-73,-4,54,-9,'collision'
79,-1,-4,-13,8,-4,1,'collision'
79,-1,-2,-11,4,-4,1,'collision'
79,-4,-6,-11,14,-8,1,'collision'
80,-6,-7,-10,14,-15,1,'obstruction'
80,-5,-4,-3,8,-12,1,'obstruction'
80,-4,-3,11,5,-12,1,'obstruction'
80,-2,-10,-32,14,-11,2,'obstruction'
80,0,-7,-25,9,-6,0,'obstruction'
80,-5,-15,-72,25,-20,-5,'obstruction'
80,0,-10,-53,11,1,-1,'obstruction'
80,-2,-7,-35,12,-12,-1,'obstruction'
80,2,-7,-43,13,2,-4,'obstruction'
80,2,-6,-17,9,-5,-1,'obstruction'
80,-429,-348,-2652,118,-35,-106,'obstruction'
80,-424,-328,-2761,19,52,-21,'obstruction'
80,-489,-342,-2943,-30,76,-22,'obstruction'
80,-480,-319,-2992,-132,170,5,'obstruction'
80,-497,-297,-2955,-199,169,20,'obstruction'
81,-2,-1,-9,-1,3,1,'collision'
81,-1,0,-11,-3,4,3,'collision'
81,4,-1,-3,0,18,1,'collision'
81,2,1,-6,-8,10,2,'collision'
81,-2,4,-9,-5,-1,1,'collision'
81,-18,-7,-55,-5,6,2,'collision'
81,-18,-6,-55,-6,4,4,'collision'
81,-19,-4,-61,-14,2,4,'collision'
81,-20,-18,-313,-20,11,-1,'collision'
81,-36,-35,-701,-53,133,-9,'collision'
81,-86,-45,-931,-94,100,-15,'collision'
81,10,-9,36,19,9,-5,'collision'
81,3,0,-9,-2,2,1,'collision'
81,4,1,-24,-4,4,0,'collision'
81,3,2,-3,-3,1,1,'collision'
82,1,0,0,4,-1,2,'collision'
82,-1,1,4,0,-3,2,'collision'
82,0,0,4,0,1,3,'collision'
82,-9,-2,-11,-2,-3,3,'collision'
82,-5,-3,-12,-1,2,3,'collision'
82,-2,-1,-9,-1,3,1,'collision'
82,-1,0,-11,-3,4,3,'collision'
82,4,-1,-3,0,18,1,'collision'
82,2,1,-6,-8,10,2,'collision'
82,-2,4,-9,-5,-1,1,'collision'
82,-18,-7,-55,-5,6,2,'collision'
82,-18,-6,-55,-6,4,4,'collision'
82,-19,-4,-61,-14,2,4,'collision'
82,-20,-18,-313,-20,11,-1,'collision'
82,-36,-35,-701,-53,133,-9,'collision'
83,3,0,-9,-2,2,1,'collision'
83,4,1,-24,-4,4,0,'collision'
83,3,2,-3,-3,1,1,'collision'
83,3,1,-6,-1,1,1,'collision'
