@relation robot_execution_failures_lp5
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute class {'bottom_collision','bottom_obstruction','collision_in_part','collision_in_tool','normal'}
@data
37,-2,10,86,-46,-19,-7,'collision_in_part'
37,3,-7,81,-2,-8,-2,'collision_in_part'
37,-2,10,86,-46,-19,-7,'collision_in_part'
37,3,-7,81,-2,-8,-2,'collision_in_part'
37,-7,-13,84,8,-26,-9,'collision_in_part'
37,-2,10,86,-46,-19,-7,'collision_in_part'
38,-6,3,85,-28,-27,-10,'collision_in_part'
38,-6,-5,82,-9,-24,-10,'collision_in_part'
38,12,12,85,-109,-56,6,'collision_in_part'
38,-3,-14,82,12,-15,-9,'collision_in_part'
38,22,33,73,-108,11,-9,'collision_in_part'
38,7,-7,82,-6,-2,-9,'collision_in_part'
38,-8,-1,87,-15,-26,-7,'collision_in_part'
38,-20,-2,86,-13,-46,-12,'collision_in_part'
38,3,3,97,-21,-9,-6,'collision_in_part'
38,4,-15,85,-2,-11,-11,'collision_in_part'
38,-13,8,80,-43,-35,-15,'collision_in_part'
38,-6,-9,81,-3,-24,-8,'collision_in_part'
38,-7,-13,84,8,-26,-9,'collision_in_part'
38,-2,10,86,-46,-19,-7,'collision_in_part'
38,3,-7,81,-2,-8,-2,'collision_in_part'
39,-1,-13,89,13,-13,-8,'collision_in_part'
39,-46,-3,83,-28,-129,1,'collision_in_part'
39,-41,4,74,-19,-81,-6,'collision_in_part'
39,-21,-8,78,2,-49,-6,'collision_in_part'
39,5,-1,82,-10,-8,-10,'collision_in_part'
39,17,5,85,-22,9,-9,'collision_in_part'
39,16,5,91,-22,10,-6,'collision_in_part'
39,9,-5,89,-7,-2,-9,'collision_in_part'
39,-4,3,84,-26,-22,-19,'collision_in_part'
39,-2,-13,85,19,-18,0,'collision_in_part'
39,-8,-7,82,-3,-29,-11,'collision_in_part'
39,-11,-5,85,-11,-38,-17,'collision_in_part'
39,-8,-2,84,-13,-33,-10,'collision_in_part'
39,-5,4,83,-17,-17,-11,'collision_in_part'
39,-6,-7,85,-6,-29,-10,'collision_in_part'
40,-107,-21,143,137,-180,-37,'collision_in_part'
40,-28,-4,69,-12,-47,-9,'collision_in_part'
40,7,4,75,-19,-1,-9,'collision_in_part'
40,-2,-3,95,-14,-18,-7,'collision_in_part'
40,13,1,88,-17,8,-14,'collision_in_part'
40,23,8,86,-34,21,-5,'collision_in_part'
40,8,-13,89,10,1,-6,'collision_in_part'
40,-8,-9,89,1,-22,-10,'collision_in_part'
40,-7,0,84,-18,-23,-20,'collision_in_part'
40,-14,2,87,-21,-39,-16,'collision_in_part'
40,-14,-5,83,-10,-37,-11,'collision_in_part'
40,-9,-4,86,-17,-32,-10,'collision_in_part'
40,-2,0,84,-17,-18,-13,'collision_in_part'
40,1,-4,84,-12,-15,-14,'collision_in_part'
40,-3,1,95,-20,-32,-8,'collision_in_part'
41,180,69,52,215,186,13,'collision_in_part'
41,144,41,97,-55,183,-30,'collision_in_part'
41,100,35,132,-67,136,-8,'collision_in_part'
41,83,68,94,-113,130,-9,'collision_in_part'
41,21,19,107,-34,27,-5,'collision_in_part'
41,-8,-24,105,24,-28,-11,'collision_in_part'
41,-6,-20,77,21,-21,-6,'collision_in_part'
41,-19,-22,78,23,-40,-5,'collision_in_part'
41,-27,-12,79,6,-51,-7,'collision_in_part'
41,-15,-5,78,-11,-35,-9,'collision_in_part'
41,-4,-2,87,-6,-19,-6,'collision_in_part'
41,2,-3,84,-12,-10,-11,'collision_in_part'
41,-6,8,84,-35,-26,-8,'collision_in_part'
41,1,-9,92,1,-14,-10,'collision_in_part'
41,1,0,81,-18,-12,-14,'collision_in_part'
42,79,168,12,-297,-129,-97,'collision_in_part'
42,56,36,108,-66,46,-9,'collision_in_part'
42,62,-52,100,50,62,-11,'collision_in_part'
42,2,16,59,-28,-11,-10,'collision_in_part'
42,-71,-24,66,21,-108,-12,'collision_in_part'
42,-38,-23,55,17,-64,-8,'collision_in_part'
42,23,8,66,-18,19,-6,'collision_in_part'
42,11,1,84,-7,-1,-11,'collision_in_part'
42,5,2,73,-13,-8,-11,'collision_in_part'
42,-5,-6,64,-5,-23,-16,'collision_in_part'
42,-12,-18,69,18,-30,-8,'collision_in_part'
42,-10,2,69,-17,-32,-14,'collision_in_part'
42,0,4,73,-16,-19,-10,'collision_in_part'
42,-1,-9,76,0,-20,-20,'collision_in_part'
42,-4,-1,66,-14,-24,-7,'collision_in_part'
43,-4,-8,88,16,-4,-10,'collision_in_part'
43,-23,-11,68,-39,-74,-49,'collision_in_part'
43,-35,-12,74,14,-19,-5,'collision_in_part'
43,-12,-5,75,10,-12,0,'collision_in_part'
43,-5,4,80,-4,-4,6,'collision_in_part'
43,4,12,81,-26,7,-5,'collision_in_part'
43,14,-6,93,12,30,0,'collision_in_part'
43,9,-1,82,-3,21,1,'collision_in_part'
43,5,-1,86,0,15,-10,'collision_in_part'
43,0,-9,87,17,4,-2,'collision_in_part'
43,-2,1,82,-5,-3,-3,'collision_in_part'
43,6,-5,81,9,16,-4,'collision_in_part'
43,-3,-3,90,0,-5,-5,'collision_in_part'
43,1,5,79,-8,7,1,'collision_in_part'
43,1,0,84,-3,7,4,'collision_in_part'
44,12,8,94,-9,35,-1,'collision_in_part'
44,16,16,70,-18,53,16,'collision_in_part'
44,7,34,95,-59,27,2,'collision_in_part'
44,14,14,107,-19,35,7,'collision_in_part'
44,6,16,87,-29,14,3,'collision_in_part'
44,4,-3,86,9,16,2,'collision_in_part'
44,-2,-16,88,27,-4,5,'collision_in_part'
44,-121,143,57,-237,-126,-119,'collision_in_part'
44,-13,-4,69,23,-39,20,'collision_in_part'
44,44,-61,52,88,57,-7,'collision_in_part'
44,15,-5,61,10,25,1,'collision_in_part'
44,-17,19,64,-24,-21,-2,'collision_in_part'
44,-4,-10,74,23,-4,-5,'collision_in_part'
44,9,-4,62,9,13,-1,'collision_in_part'
44,-5,3,70,0,-7,2,'collision_in_part'
45,-12,-20,109,27,-44,-14,'collision_in_tool'
45,-17,-10,82,14,-32,0,'collision_in_tool'
45,-19,-2,78,2,-32,-4,'collision_in_tool'
45,-31,-10,79,13,-53,-7,'collision_in_tool'
45,-8,-18,77,32,-10,-4,'collision_in_tool'
45,9,3,76,-4,16,6,'collision_in_tool'
45,3,0,81,-1,10,6,'collision_in_tool'
45,3,-7,83,16,6,-8,'collision_in_tool'
45,7,0,80,1,14,-1,'collision_in_tool'
45,0,-5,78,8,-2,1,'collision_in_tool'
45,-4,-8,85,12,-10,3,'collision_in_tool'
45,0,5,73,-11,0,0,'collision_in_tool'
45,0,-3,83,4,1,-6,'collision_in_tool'
45,-1,-7,85,14,0,2,'collision_in_tool'
45,3,5,77,-12,3,-2,'collision_in_tool'
46,-12,-20,109,27,-44,-14,'collision_in_part'
46,-17,-10,82,14,-32,0,'collision_in_part'
46,-19,-2,78,2,-32,-4,'collision_in_part'
46,-31,-10,79,13,-53,-7,'collision_in_part'
46,-8,-18,77,32,-10,-4,'collision_in_part'
46,9,3,76,-4,16,6,'collision_in_part'
46,3,0,81,-1,10,6,'collision_in_part'
46,3,-7,83,16,6,-8,'collision_in_part'
46,7,0,80,1,14,-1,'collision_in_part'
46,0,-5,78,8,-2,1,'collision_in_part'
46,-4,-8,85,12,-10,3,'collision_in_part'
46,0,5,73,-11,0,0,'collision_in_part'
46,0,-3,83,4,1,-6,'collision_in_part'
46,-1,-7,85,14,0,2,'collision_in_part'
46,3,5,77,-12,3,-2,'collision_in_part'
47,-130,-15,62,18,-286,52,'collision_in_part'
47,-77,4,52,-13,-111,-7,'collision_in_part'
47,-45,12,59,-36,-74,-6,'collision_in_part'
47,-29,2,68,-11,-47,-6,'collision_in_part'
47,-15,2,81,-16,-31,-11,'collision_in_part'
47,11,-9,82,3,9,-6,'collision_in_part'
47,29,-14,81,12,41,2,'collision_in_part'
47,16,-6,87,5,30,10,'collision_in_part'
47,14,5,90,-25,22,-7,'collision_in_part'
47,18,-8,79,3,33,-1,'collision_in_part'
47,3,-3,85,-9,1,-2,'collision_in_part'
47,-4,4,85,-15,-8,-2,'collision_in_part'
47,-1,3,80,-13,-2,0,'collision_in_part'
47,-8,2,87,-7,-16,0,'collision_in_part'
47,-10,1,80,-7,-24,-4,'collision_in_part'
48,-2,2,20,5,-6,-1,'normal'
48,-2,1,20,5,-6,0,'normal'
48,-2,1,23,5,-6,0,'normal'
48,-2,2,20,5,-6,-1,'normal'
48,-3,1,22,5,-6,-1,'normal'
48,-2,2,20,5,-6,-1,'normal'
48,-2,2,20,5,-6,-1,'normal'
48,-3,3,20,5,-6,-1,'normal'
48,-2,1,13,7,-3,-1,'normal'
48,-3,1,4,3,-7,0,'normal'
48,-1,0,13,4,-5,-1,'normal'
48,-4,3,15,2,-11,-1,'normal'
48,-1,2,29,7,-6,-1,'normal'
48,1,-1,23,9,2,0,'normal'
48,-2,2,29,3,-6,0,'normal'
49,-3,2,22,5,-8,0,'normal'
49,-2,2,19,5,-7,0,'normal'
49,-3,2,23,5,-7,0,'normal'
49,-2,2,22,5,-6,-1,'normal'
49,-2,2,20,5,-6,-1,'normal'
49,-2,2,23,5,-7,-1,'normal'
49,-2,2,20,5,-7,-1,'normal'
49,-2,2,22,4,-7,-1,'normal'
49,0,1,23,8,-4,0,'normal'
49,3,0,28,6,1,-1,'normal'
49,0,2,18,7,-5,-1,'normal'
49,-2,3,20,2,-7,0,'normal'
49,-4,3,22,4,-11,-1,'normal'
49,-2,2,6,5,-8,-1,'normal'
49,-3,3,24,4,-8,-1,'normal'
50,-2,2,20,5,-6,-1,'normal'
50,-2,2,19,5,-7,0,'normal'
50,-2,2,20,5,-6,-1,'normal'
50,-2,2,20,5,-6,-1,'normal'
50,-2,2,22,4,-7,-1,'normal'
50,-2,2,22,4,-7,-1,'normal'
50,-2,2,22,5,-6,-1,'normal'
50,-2,2,22,5,-5,-1,'normal'
50,-2,2,24,2,-6,0,'normal'
50,0,0,22,4,-3,-1,'normal'
50,-2,1,31,2,-6,-1,'normal'
50,-3,2,23,4,-8,-2,'normal'
50,-2,1,29,7,-5,-2,'normal'
50,-2,2,41,4,-5,-2,'normal'
50,-3,1,3,5,-6,0,'normal'
51,-2,2,20,5,-6,-1,'normal'
51,-3,1,18,4,-6,0,'normal'
51,-2,2,20,5,-6,-1,'normal'
51,-2,2,20,5,-6,-1,'normal'
51,-2,1,20,5,-6,0,'normal'
51,-3,1,20,5,-6,-1,'normal'
51,-2,2,20,3,-6,-1,'normal'
51,-2,2,20,5,-6,-1,'normal'
51,-3,1,9,7,-8,0,'normal'
51,-4,2,11,3,-7,-1,'normal'
51,-6,3,23,-2,-11,0,'normal'
51,-3,0,18,7,-10,0,'normal'
51,-4,0,17,4,-9,-1,'normal'
51,-4,0,32,4,-10,-1,'normal'
51,-2,1,30,5,-5,-1,'normal'
52,-2,2,20,4,-7,-1,'normal'
52,-2,1,19,5,-7,0,'normal'
52,-2,1,22,5,-6,0,'normal'
52,-2,1,20,5,-6,0,'normal'
52,-2,2,22,4,-7,-1,'normal'
52,-2,2,20,5,-6,-1,'normal'
52,-2,2,20,5,-7,-1,'normal'
52,-2,1,19,5,-7,0,'normal'
52,0,0,16,4,-1,0,'normal'
52,-3,2,20,3,-6,0,'normal'
52,-1,0,25,4,-6,-1,'normal'
52,-2,1,28,5,-4,0,'normal'
52,-2,4,12,-1,-8,-1,'normal'
52,-3,0,4,6,-8,0,'normal'
52,-5,4,38,-1,-16,-1,'normal'
53,-2,1,19,4,-6,0,'normal'
53,-2,1,19,4,-6,0,'normal'
53,-2,2,20,4,-5,-1,'normal'
53,-2,2,20,4,-5,-1,'normal'
53,-2,1,20,3,-6,0,'normal'
53,-2,1,21,4,-5,0,'normal'
53,-2,1,19,4,-6,0,'normal'
53,-2,2,19,4,-6,-1,'normal'
53,-4,3,19,0,-10,0,'normal'
53,-2,1,6,3,-6,0,'normal'
53,-2,1,18,5,-4,-1,'normal'
53,-2,0,20,4,-3,-2,'normal'
53,-3,3,32,2,-6,-1,'normal'
53,-2,1,14,3,-4,0,'normal'
53,0,0,23,6,-3,-1,'normal'
54,-1,1,19,4,-6,0,'normal'
54,-2,2,18,4,-6,0,'normal'
54,-2,1,19,4,-6,0,'normal'
54,-2,1,19,4,-6,0,'normal'
54,-2,1,19,4,-6,0,'normal'
54,-2,1,19,4,-6,0,'normal'
54,-2,1,21,5,-6,0,'normal'
54,-1,2,21,3,-6,1,'normal'
54,0,1,14,1,-3,0,'normal'
54,-6,5,11,-4,-12,0,'normal'
54,-4,1,4,5,-6,0,'normal'
54,0,0,2,8,-5,0,'normal'
54,0,1,36,3,-1,-1,'normal'
54,0,1,14,5,-3,1,'normal'
54,1,0,24,11,-2,0,'normal'
55,-2,1,19,4,-6,0,'normal'
55,-2,1,18,3,-5,0,'normal'
55,-2,1,19,3,-5,0,'normal'
55,-2,1,19,3,-5,0,'normal'
55,-2,1,23,3,-5,0,'normal'
55,-2,1,21,4,-5,0,'normal'
55,-2,1,19,4,-6,0,'normal'
55,-1,2,21,4,-5,1,'normal'
55,-3,2,3,-2,-8,2,'normal'
55,0,0,24,6,-4,0,'normal'
55,-2,1,16,4,-3,0,'normal'
55,-5,4,26,-1,-6,1,'normal'
55,-3,1,19,4,-6,0,'normal'
55,-2,0,33,6,-6,0,'normal'
55,-2,1,16,5,-9,0,'normal'
56,-1,2,21,3,-6,1,'normal'
56,-1,2,17,3,-6,0,'normal'
56,-1,2,21,3,-6,1,'normal'
56,-1,2,19,4,-6,1,'normal'
56,-1,2,19,4,-6,1,'normal'
56,-1,2,21,3,-6,1,'normal'
56,-1,2,19,4,-6,1,'normal'
56,-1,2,19,4,-6,1,'normal'
56,-4,4,12,1,-11,0,'normal'
56,-2,2,21,2,-7,0,'normal'
56,1,0,29,7,-1,0,'normal'
56,-1,2,17,3,-5,0,'normal'
56,2,0,32,6,-1,0,'normal'
56,0,3,17,2,-10,1,'normal'
56,2,0,17,8,-1,0,'normal'
57,0,1,15,3,-3,0,'normal'
57,-2,1,32,3,-7,0,'normal'
57,-1,2,4,-1,-7,0,'normal'
57,-1,1,6,5,-6,0,'normal'
57,2,0,17,3,-4,0,'normal'
57,2,0,28,3,-3,-1,'normal'
57,2,1,24,1,-4,0,'normal'
57,0,1,17,3,-4,1,'normal'
57,-1,2,18,-2,-6,0,'normal'
57,0,0,16,1,-6,-1,'normal'
57,-1,2,11,-1,-8,0,'normal'
57,0,0,18,1,-5,-1,'normal'
57,0,0,11,2,-8,0,'normal'
57,-1,0,-1,3,-4,0,'normal'
57,1,0,25,0,-3,-2,'normal'
58,-1,2,4,-1,-7,0,'normal'
58,-1,1,6,5,-6,0,'normal'
58,2,0,17,3,-4,0,'normal'
58,2,0,28,3,-3,-1,'normal'
58,2,1,24,1,-4,0,'normal'
58,0,1,17,3,-4,1,'normal'
58,-1,2,18,-2,-6,0,'normal'
58,0,0,16,1,-6,-1,'normal'
58,-1,2,11,-1,-8,0,'normal'
58,0,0,18,1,-5,-1,'normal'
58,0,0,11,2,-8,0,'normal'
58,-1,0,-1,3,-4,0,'normal'
58,1,0,25,0,-3,-2,'normal'
58,0,0,22,2,-6,0,'normal'
58,1,0,17,2,-4,0,'normal'
59,2,0,17,3,-4,0,'normal'
59,2,0,28,3,-3,-1,'normal'
59,2,1,24,1,-4,0,'normal'
59,0,1,17,3,-4,1,'normal'
59,-1,2,18,-2,-6,0,'normal'
59,0,0,16,1,-6,-1,'normal'
59,-1,2,11,-1,-8,0,'normal'
59,0,0,18,1,-5,-1,'normal'
59,0,0,11,2,-8,0,'normal'
59,-1,0,-1,3,-4,0,'normal'
59,1,0,25,0,-3,-2,'normal'
59,0,0,22,2,-6,0,'normal'
59,1,0,17,2,-4,0,'normal'
59,2,0,27,3,-2,-1,'normal'
59,2,0,15,0,-4,-1,'normal'
60,0,1,17,3,-4,1,'normal'
60,-1,2,18,-2,-6,0,'normal'
60,0,0,16,1,-6,-1,'normal'
60,-1,2,11,-1,-8,0,'normal'
60,0,0,18,1,-5,-1,'normal'
60,0,0,11,2,-8,0,'normal'
60,-1,0,-1,3,-4,0,'normal'
60,1,0,25,0,-3,-2,'normal'
60,0,0,22,2,-6,0,'normal'
60,1,0,17,2,-4,0,'normal'
60,2,0,27,3,-2,-1,'normal'
60,2,0,15,0,-4,-1,'normal'
60,0,0,19,-1,-3,-1,'normal'
60,0,0,11,2,-4,0,'normal'
60,0,0,6,0,-7,0,'normal'
61,-1,2,18,-2,-6,0,'normal'
61,0,0,16,1,-6,-1,'normal'
61,-1,2,11,-1,-8,0,'normal'
61,0,0,18,1,-5,-1,'normal'
61,0,0,11,2,-8,0,'normal'
61,-1,0,-1,3,-4,0,'normal'
61,1,0,25,0,-3,-2,'normal'
61,0,0,22,2,-6,0,'normal'
61,1,0,17,2,-4,0,'normal'
61,2,0,27,3,-2,-1,'normal'
61,2,0,15,0,-4,-1,'normal'
61,0,0,19,-1,-3,-1,'normal'
61,0,0,11,2,-4,0,'normal'
61,0,0,6,0,-7,0,'normal'
61,-1,1,13,-4,-9,0,'normal'
62,0,0,16,1,-6,-1,'normal'
62,-1,2,11,-1,-8,0,'normal'
62,0,0,18,1,-5,-1,'normal'
62,0,0,11,2,-8,0,'normal'
62,-1,0,-1,3,-4,0,'normal'
62,1,0,25,0,-3,-2,'normal'
62,0,0,22,2,-6,0,'normal'
62,1,0,17,2,-4,0,'normal'
62,2,0,27,3,-2,-1,'normal'
62,2,0,15,0,-4,-1,'normal'
62,0,0,19,-1,-3,-1,'normal'
62,0,0,11,2,-4,0,'normal'
62,0,0,6,0,-7,0,'normal'
62,-1,1,13,-4,-9,0,'normal'
62,-2,0,10,-4,-7,-2,'normal'
63,-1,2,18,4,-7,0,'normal'
63,-1,2,18,4,-7,1,'normal'
63,-1,2,19,4,-6,1,'normal'
63,-1,2,19,4,-6,1,'normal'
63,-1,2,19,4,-6,1,'normal'
63,-1,2,19,4,-6,1,'normal'
63,-2,1,19,4,-6,0,'normal'
63,-1,2,18,5,-6,0,'normal'
63,-1,2,24,2,-9,0,'normal'
63,0,-1,16,9,-3,-1,'normal'
63,-2,3,29,4,-8,-1,'normal'
63,-1,0,-4,4,-6,0,'normal'
63,-2,1,23,2,-12,0,'normal'
63,0,1,8,4,-2,0,'normal'
63,0,1,17,1,-3,0,'normal'
64,-2,1,19,3,-6,0,'normal'
64,-2,1,18,3,-5,1,'normal'
64,-2,1,21,3,-5,0,'normal'
64,-2,0,19,3,-5,1,'normal'
64,-2,1,21,3,-5,0,'normal'
64,-2,1,18,3,-5,0,'normal'
64,-2,1,19,3,-5,0,'normal'
64,-2,0,19,2,-6,1,'normal'
64,-2,0,19,1,-4,1,'normal'
64,-5,4,18,-3,-12,1,'normal'
64,-2,0,14,3,-4,0,'normal'
64,-2,1,26,2,-6,0,'normal'
64,-4,2,11,0,-9,0,'normal'
64,-2,0,22,4,-4,-1,'normal'
64,-1,1,17,0,-6,1,'normal'
65,-2,1,19,4,-6,0,'normal'
65,-2,1,18,4,-7,0,'normal'
65,-2,1,20,5,-6,0,'normal'
65,-2,1,21,5,-6,0,'normal'
65,-2,1,21,3,-6,0,'normal'
65,-2,1,21,5,-6,0,'normal'
65,-2,1,21,5,-6,0,'normal'
65,-2,1,21,3,-6,0,'normal'
65,-2,2,15,2,-9,0,'normal'
65,-1,1,29,3,-3,-1,'normal'
65,0,1,23,4,-4,0,'normal'
65,0,-1,3,5,-5,0,'normal'
65,0,0,26,5,-4,0,'normal'
65,-2,4,19,1,-11,-1,'normal'
65,0,0,24,2,-3,-1,'normal'
66,-4,0,8,5,-1,2,'normal'
66,-4,0,7,5,-2,3,'normal'
66,-4,1,7,5,-2,2,'normal'
66,-4,0,9,6,-2,2,'normal'
66,-5,1,5,5,-1,2,'normal'
66,-4,0,7,5,-2,2,'normal'
66,-5,1,8,6,-2,2,'normal'
66,-4,1,8,5,-1,2,'normal'
66,-4,0,9,5,0,0,'normal'
66,-3,-1,10,7,-3,1,'normal'
66,-1,-1,13,8,7,1,'normal'
66,-6,2,15,4,-4,1,'normal'
66,-5,0,8,8,-1,1,'normal'
66,-3,1,22,7,1,0,'normal'
66,-4,1,-6,2,-2,1,'normal'
67,-4,1,7,5,-2,2,'normal'
67,-4,0,7,5,-2,3,'normal'
67,-4,1,8,6,-3,2,'normal'
67,-5,1,8,6,-2,2,'normal'
67,-5,1,7,5,-2,2,'normal'
67,-4,1,7,5,-2,2,'normal'
67,-4,1,7,5,-2,2,'normal'
67,-5,1,7,5,-2,2,'normal'
67,-4,1,8,5,1,1,'normal'
67,-4,2,7,3,-1,2,'normal'
67,-4,2,3,4,-1,2,'normal'
67,-4,1,0,4,0,2,'normal'
67,-5,1,0,4,1,1,'normal'
67,-3,1,2,4,-1,2,'normal'
67,-3,3,18,2,1,0,'normal'
68,-4,0,7,5,-2,2,'normal'
68,-4,0,5,5,-3,2,'normal'
68,-4,0,7,5,-2,2,'normal'
68,-4,0,9,5,-3,2,'normal'
68,-4,1,8,5,-3,2,'normal'
68,-4,0,8,4,-3,2,'normal'
68,-4,0,8,6,-3,2,'normal'
68,-4,0,8,4,-3,2,'normal'
68,-1,-1,17,6,4,1,'normal'
68,-4,-1,12,5,1,2,'normal'
68,-4,-1,7,6,-2,0,'normal'
68,-3,-1,2,8,2,1,'normal'
68,-4,1,2,-1,-5,1,'normal'
68,-3,-2,7,7,-1,1,'normal'
68,-3,1,-2,3,-4,1,'normal'
69,-4,0,8,6,-2,2,'normal'
69,-4,0,5,5,-3,2,'normal'
69,-4,0,7,5,-2,2,'normal'
69,-4,0,8,4,-3,2,'normal'
69,-3,0,8,4,-2,3,'normal'
69,-4,0,7,5,-2,2,'normal'
69,-4,0,8,4,-2,2,'normal'
69,-4,0,8,6,-2,2,'normal'
69,-6,0,14,4,-4,1,'normal'
69,-3,0,2,4,-1,1,'normal'
69,-2,-1,1,7,2,1,'normal'
69,-4,1,2,3,-5,1,'normal'
69,-6,0,8,3,-7,1,'normal'
69,-3,-1,2,6,2,1,'normal'
69,-5,2,2,0,-5,1,'normal'
70,-4,0,8,6,-2,2,'normal'
70,-4,1,7,6,-3,2,'normal'
70,-4,0,8,6,-2,2,'normal'
70,-4,1,8,6,-3,2,'normal'
70,-4,1,7,5,-2,2,'normal'
70,-5,1,8,6,-2,2,'normal'
70,-4,0,8,6,-2,2,'normal'
70,-4,1,7,5,-2,2,'normal'
70,-4,1,5,6,-2,2,'normal'
70,-6,1,5,5,-6,1,'normal'
70,-4,0,1,5,-5,2,'normal'
70,-4,1,16,7,-1,2,'normal'
70,-5,1,-5,4,-3,1,'normal'
70,-5,1,7,3,-3,1,'normal'
70,-2,1,2,6,3,0,'normal'
71,-4,0,7,5,0,2,'normal'
71,-5,0,5,4,-1,2,'normal'
71,-4,0,9,4,-2,2,'normal'
71,-5,-1,8,6,-2,2,'normal'
71,-4,-1,9,5,-1,2,'normal'
71,-4,0,8,4,-1,1,'normal'
71,-4,0,8,4,-2,2,'normal'
71,-4,0,8,4,0,2,'normal'
71,-4,1,5,1,-2,1,'normal'
71,-4,-1,5,7,-2,2,'normal'
71,-6,0,10,2,-4,0,'normal'
71,-4,0,17,4,0,1,'normal'
71,-3,-1,9,6,3,1,'normal'
71,-4,0,-3,5,-4,1,'normal'
71,-2,1,4,2,2,1,'normal'
72,-15,22,123,-98,1,-15,'collision_in_part'
72,29,19,13,23,59,17,'collision_in_part'
72,20,-14,38,1,44,-6,'collision_in_part'
72,8,-12,23,16,7,-2,'collision_in_part'
72,-2,1,16,3,7,-2,'collision_in_part'
72,-2,2,22,0,8,-3,'collision_in_part'
72,-1,2,21,1,7,-2,'collision_in_part'
72,-4,3,19,1,5,-4,'collision_in_part'
72,-4,1,19,4,4,-3,'collision_in_part'
72,-6,3,4,-4,3,-4,'collision_in_part'
72,-3,3,15,2,3,-4,'collision_in_part'
72,-3,2,22,1,7,-3,'collision_in_part'
72,-4,2,18,-1,5,-3,'collision_in_part'
72,-5,3,3,-5,1,-4,'collision_in_part'
72,-6,5,3,-7,1,-3,'collision_in_part'
73,35,3,81,-26,135,6,'collision_in_part'
73,3,-2,100,-5,37,14,'collision_in_part'
73,15,-11,55,8,33,3,'collision_in_part'
73,17,2,29,-18,35,14,'collision_in_part'
73,1,-6,55,5,19,-11,'collision_in_part'
73,11,-1,63,3,51,-13,'collision_in_part'
73,14,-5,38,2,58,-3,'collision_in_part'
73,12,-14,2,17,10,-1,'collision_in_part'
73,25,-22,-1,27,31,1,'collision_in_part'
73,24,-19,7,25,30,0,'collision_in_part'
73,16,-15,10,20,19,-1,'collision_in_part'
73,21,-12,23,14,23,0,'collision_in_part'
73,-2,-2,9,1,0,0,'collision_in_part'
73,-1,-2,-9,-1,-1,-1,'collision_in_part'
73,-2,0,-7,-4,-1,0,'collision_in_part'
74,49,-5,16,7,64,0,'collision_in_part'
74,24,-30,28,46,33,-1,'collision_in_part'
74,16,-20,22,31,26,0,'collision_in_part'
74,15,1,5,3,26,1,'collision_in_part'
74,1,15,14,-20,4,0,'collision_in_part'
74,-13,11,-4,-11,-12,-1,'collision_in_part'
74,-14,0,5,4,-15,-1,'collision_in_part'
74,3,-2,-1,1,0,0,'collision_in_part'
74,4,0,-3,1,5,0,'collision_in_part'
74,2,1,4,-3,0,-1,'collision_in_part'
74,3,1,-3,-2,2,-1,'collision_in_part'
74,1,0,-3,-1,1,-1,'collision_in_part'
74,-1,0,-10,-2,-1,-1,'collision_in_part'
74,1,-1,2,1,3,-1,'collision_in_part'
74,3,-4,-3,7,3,-1,'collision_in_part'
75,12,-6,25,13,17,-1,'collision_in_part'
75,10,-2,10,3,10,0,'collision_in_part'
75,10,-1,16,6,13,-1,'collision_in_part'
75,6,0,15,3,6,-1,'collision_in_part'
75,7,-1,21,3,7,-1,'collision_in_part'
75,8,-3,26,10,12,-2,'collision_in_part'
75,5,-1,5,3,1,0,'collision_in_part'
75,-9,5,6,-3,-10,0,'collision_in_part'
75,-12,7,-10,-10,-15,-1,'collision_in_part'
75,-12,13,-10,-17,-18,-1,'collision_in_part'
75,-11,11,-4,-12,-13,-1,'collision_in_part'
75,-14,7,10,-8,-18,-1,'collision_in_part'
75,-4,0,5,1,-5,-1,'collision_in_part'
75,-4,0,10,1,-2,-1,'collision_in_part'
75,-3,0,-13,-1,-5,-1,'collision_in_part'
76,17,-36,-29,-4,22,-66,'collision_in_part'
76,-10,6,22,11,-13,6,'collision_in_part'
76,-2,17,-5,-21,-7,3,'collision_in_part'
76,-3,6,10,-6,-7,0,'collision_in_part'
76,-17,-2,-2,5,-23,-1,'collision_in_part'
76,-3,3,-3,-1,-4,-2,'collision_in_part'
76,-2,2,2,-1,-4,-2,'collision_in_part'
76,-4,3,3,-1,-7,-2,'collision_in_part'
76,-4,2,8,0,-6,-1,'collision_in_part'
76,-2,0,-3,2,-3,-1,'collision_in_part'
76,-2,1,4,-2,-5,-2,'collision_in_part'
76,-1,0,-9,0,-3,-1,'collision_in_part'
76,-1,1,1,-2,-4,-2,'collision_in_part'
76,0,-1,4,5,3,-1,'collision_in_part'
76,-1,-1,-6,3,4,-1,'collision_in_part'
77,-11,9,16,-17,-22,6,'collision_in_part'
77,-17,4,10,-2,-28,-2,'collision_in_part'
77,3,2,-2,-1,7,0,'collision_in_part'
77,-11,6,4,-3,-10,-1,'collision_in_part'
77,-18,7,-1,-8,-18,-1,'collision_in_part'
77,-20,11,7,-9,-21,-1,'collision_in_part'
77,-16,10,-7,-10,-20,-2,'collision_in_part'
77,-16,9,-3,-11,-18,-2,'collision_in_part'
77,-13,6,10,-5,-17,-2,'collision_in_part'
