@relation robot_execution_failures_lp3
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute class {'lost','moved','ok','slightly_moved'}
@data
39,-5,4,83,-17,-17,-11,'moved'
39,-6,-7,85,-6,-29,-10,'moved'
40,-107,-21,143,137,-180,-37,'moved'
40,-28,-4,69,-12,-47,-9,'moved'
40,7,4,75,-19,-1,-9,'moved'
40,-2,-3,95,-14,-18,-7,'moved'
40,13,1,88,-17,8,-14,'moved'
40,23,8,86,-34,21,-5,'moved'
40,8,-13,89,10,1,-6,'moved'
40,-8,-9,89,1,-22,-10,'moved'
40,-7,0,84,-18,-23,-20,'moved'
40,-14,2,87,-21,-39,-16,'moved'
40,-14,-5,83,-10,-37,-11,'moved'
40,-9,-4,86,-17,-32,-10,'moved'
40,-2,0,84,-17,-18,-13,'moved'
40,1,-4,84,-12,-15,-14,'moved'
40,-3,1,95,-20,-32,-8,'moved'
41,180,69,52,215,186,13,'moved'
41,144,41,97,-55,183,-30,'moved'
41,100,35,132,-67,136,-8,'moved'
41,83,68,94,-113,130,-9,'moved'
41,21,19,107,-34,27,-5,'moved'
41,-8,-24,105,24,-28,-11,'moved'
41,-6,-20,77,21,-21,-6,'moved'
41,-19,-22,78,23,-40,-5,'moved'
41,-27,-12,79,6,-51,-7,'moved'
41,-15,-5,78,-11,-35,-9,'moved'
41,-4,-2,87,-6,-19,-6,'moved'
41,2,-3,84,-12,-10,-11,'moved'
41,-6,8,84,-35,-26,-8,'moved'
41,1,-9,92,1,-14,-10,'moved'
41,1,0,81,-18,-12,-14,'moved'
42,79,168,12,-297,-129,-97,'lost'
42,56,36,108,-66,46,-9,'lost'
42,62,-52,100,50,62,-11,'lost'
42,2,16,59,-28,-11,-10,'lost'
42,-71,-24,66,21,-108,-12,'lost'
42,-38,-23,55,17,-64,-8,'lost'
42,23,8,66,-18,19,-6,'lost'
42,11,1,84,-7,-1,-11,'lost'
42,5,2,73,-13,-8,-11,'lost'
42,-5,-6,64,-5,-23,-16,'lost'
42,-12,-18,69,18,-30,-8,'lost'
42,-10,2,69,-17,-32,-14,'lost'
42,0,4,73,-16,-19,-10,'lost'
42,-1,-9,76,0,-20,-20,'lost'
42,-4,-1,66,-14,-24,-7,'lost'
43,-4,-8,88,16,-4,-10,'moved'
43,-23,-11,68,-39,-74,-49,'moved'
43,-35,-12,74,14,-19,-5,'moved'
43,-12,-5,75,10,-12,0,'moved'
43,-5,4,80,-4,-4,6,'moved'
43,4,12,81,-26,7,-5,'moved'
43,14,-6,93,12,30,0,'moved'
43,9,-1,82,-3,21,1,'moved'
43,5,-1,86,0,15,-10,'moved'
43,0,-9,87,17,4,-2,'moved'
43,-2,1,82,-5,-3,-3,'moved'
43,6,-5,81,9,16,-4,'moved'
43,-3,-3,90,0,-5,-5,'moved'
43,1,5,79,-8,7,1,'moved'
43,1,0,84,-3,7,4,'moved'
44,12,8,94,-9,35,-1,'lost'
44,16,16,70,-18,53,16,'lost'
44,7,34,95,-59,27,2,'lost'
44,14,14,107,-19,35,7,'lost'
44,6,16,87,-29,14,3,'lost'
44,4,-3,86,9,16,2,'lost'
44,-2,-16,88,27,-4,5,'lost'
44,-121,143,57,-237,-126,-119,'lost'
44,-13,-4,69,23,-39,20,'lost'
44,44,-61,52,88,57,-7,'lost'
44,15,-5,61,10,25,1,'lost'
44,-17,19,64,-24,-21,-2,'lost'
44,-4,-10,74,23,-4,-5,'lost'
44,9,-4,62,9,13,-1,'lost'
44,-5,3,70,0,-7,2,'lost'
45,-12,-20,109,27,-44,-14,'slightly_moved'
45,-17,-10,82,14,-32,0,'slightly_moved'
45,-19,-2,78,2,-32,-4,'slightly_moved'
45,-31,-10,79,13,-53,-7,'slightly_moved'
45,-8,-18,77,32,-10,-4,'slightly_moved'
45,9,3,76,-4,16,6,'slightly_moved'
45,3,0,81,-1,10,6,'slightly_moved'
45,3,-7,83,16,6,-8,'slightly_moved'
45,7,0,80,1,14,-1,'slightly_moved'
45,0,-5,78,8,-2,1,'slightly_moved'
45,-4,-8,85,12,-10,3,'slightly_moved'
45,0,5,73,-11,0,0,'slightly_moved'
45,0,-3,83,4,1,-6,'slightly_moved'
45,-1,-7,85,14,0,2,'slightly_moved'
45,3,5,77,-12,3,-2,'slightly_moved'
46,-12,-20,109,27,-44,-14,'slightly_moved'
46,-17,-10,82,14,-32,0,'slightly_moved'
46,-19,-2,78,2,-32,-4,'slightly_moved'
46,-31,-10,79,13,-53,-7,'slightly_moved'
46,-8,-18,77,32,-10,-4,'slightly_moved'
46,9,3,76,-4,16,6,'slightly_moved'
46,3,0,81,-1,10,6,'slightly_moved'
46,3,-7,83,16,6,-8,'slightly_moved'
46,7,0,80,1,14,-1,'slightly_moved'
46,0,-5,78,8,-2,1,'slightly_moved'
46,-4,-8,85,12,-10,3,'slightly_moved'
46,0,5,73,-11,0,0,'slightly_moved'
46,0,-3,83,4,1,-6,'slightly_moved'
46,-1,-7,85,14,0,2,'slightly_moved'
46,3,5,77,-12,3,-2,'slightly_moved'
47,-130,-15,62,18,-286,52,'moved'
47,-77,4,52,-13,-111,-7,'moved'
47,-45,12,59,-36,-74,-6,'moved'
47,-29,2,68,-11,-47,-6,'moved'
47,-15,2,81,-16,-31,-11,'moved'
47,11,-9,82,3,9,-6,'moved'
47,29,-14,81,12,41,2,'moved'
47,16,-6,87,5,30,10,'moved'
47,14,5,90,-25,22,-7,'moved'
47,18,-8,79,3,33,-1,'moved'
47,3,-3,85,-9,1,-2,'moved'
47,-4,4,85,-15,-8,-2,'moved'
47,-1,3,80,-13,-2,0,'moved'
47,-8,2,87,-7,-16,0,'moved'
47,-10,1,80,-7,-24,-4,'moved'
